classification,sport,league,event,market,player,period,side_a,line_a,book_a,odds_a,side_b,line_b,book_b,odds_b,combined_implied,reason
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","215.5","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","216","rebet","-137","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","216.5","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","217","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","217.5","rebet","-115","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","215.5","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","216","rebet","-137","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","216.5","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","217","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-102","over","218","rebet","-109","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-103","over","217.5","rebet","-115","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218.5","4c","-103","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
